"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cayman Islands","CYM","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97655684145542","7.87393863058089","8.06228454673572","8.72153350318606","8.66608249116244","8.765538971302","8.88064119874791","9.21919150270594","9.35963085930729","9.12866408089493","9.19262639312701","8.91233530453112","8.3160516991341","7.59276842641335","7.98230039479967","8.06826634256595","8.59392835295726","8.68860302082341","8.92815489901726","9.45144310935632","9.03013001456209","9.36967706456933","9.83167706456933","","",
"Czechia","CZE","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.288356679115","149.332498943097","143.782745166219","147.440117539399","148.361990851324","145.104579899937","147.922079695692","150.238807266871","142.623909231169","135.612726661523","138.081903308894","135.292466653009","130.82139853261","126.811386891883","124.8526643396","126.479845669749","128.511583432043","130.965242643093","134.944993869114","135.586033147079","129.188579536345","131.774498312001","132.273098312001","","",
"Germany","DEU","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1028.04374762775","1026.95516581705","1039.51746332952","1036.83294271086","1014.84057859904","984.005559974885","983.774739598941","958.891491580036","952.61307277781","878.510489374089","932.235940113878","897.277684403256","899.615966585399","918.05638860712","885.853739561206","888.6482322636","888.623439829557","875.510114613144","846.424442666475","794.26092767676","746.289025606175","779.755877066279","758.250777066279","","",
"Djibouti","DJI","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.366","0.3694","0.4041","0.4617","0.4486","0.4258","0.4112","0.4387","0.5336","0.4261","-4.9936","-5.1659","-4.9689","-4.8736","-4.8619","-4.9368","-4.9592","-5.0232","-4.962","-4.9591","-4.9156","-4.8516","-4.8781","","",
"Dominica","DMA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0225","-0.0221","-0.0222","-0.0138","-0.0076","-0.00639999999999999","-0.0023","0.0111","0.00820000000000001","0.00990000000000002","0.0128","-1.3204","-1.3248","-1.3192","-1.3116","-1.3061","-1.3005","-2.6267","-2.6207","-2.6112","-2.6273","-2.6197","-2.6194","","",
"Denmark","DNK","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4049113145576","75.5671807741584","75.7583359080382","81.0378157940094","74.6412164668576","70.899340673723","78.3070216442766","74.1058876894352","68.9702735373793","65.9817062526674","65.4091958246304","59.5572598474789","54.2347507682323","56.09351522724","52.6587144041314","49.6801007740319","52.7142271404804","50.478841515088","52.6173211875484","48.4702855088353","46.330488823974","47.0300642595924","45.3151642595924","","",
"Dominican Republic","DOM","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.361094","31.065294","33.474494","31.098594","30.565794","31.848994","34.060394","35.176794","35.482894","35.131794","36.503394","36.844594","37.693794","37.382694","37.899694","40.294994","41.698294","40.975394","43.407094","46.491094","45.209494","48.408494","48.612894","","",
"Algeria","DZA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.1857","139.5683","139.1266","152.9503","151.1086","156.3404","164.692","164.4793","172.623","168.8146","176.7724","183.4854","199.802","204.7935","217.7383","228.0356","225.957","231.0239","239.7553","246.2564","232.984","245.7977","255.0681","","",
"East Asia & Pacific (excluding high income)","EAP","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6248.46407655714","5869.86720441429","6441.38134587143","7021.97075442857","8320.24656878571","9319.01981954286","10836.9569201","10644.376684","10778.8560704","11764.3735469","12254.4916092","13506.8226702","14260.4056822333","14650.3581172333","15217.1641013","15650.4193816667","14596.0337673333","14871.123803","15874.538219","16557.695375","16705.2398781429","17406.8416924286","17485.4550924286","","",
"Early-demographic dividend","EAR","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6986.22601001213","6504.01439183918","6890.45250899629","6972.87688499734","7641.73749013731","7989.94331128487","9138.40781364054","8678.78480402413","8838.58387543067","9329.96992741564","9209.93075980373","9790.69068361895","10423.9701663286","10370.84812766","11136.1663401796","11818.5767525242","10960.5262148909","11271.9560475286","11647.8960063363","11883.3859857259","11500.034159014","12048.5443487613","12428.4898487613","","",
"East Asia & Pacific","EAS","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8739.45446455909","8368.39921723479","8972.66762673889","9549.75443940135","10864.8010426101","11908.0587435789","13422.8679188492","13298.9588686056","13352.3498397494","14287.0776339565","14885.5428022011","16205.0091138706","16995.0600371696","17399.8425413641","17908.515844261","18305.7636099798","17236.8965468356","17516.6381212372","18489.8036552297","19115.4814966481","19137.5202817821","19874.2487163952","19824.1755163952","","",
"Europe & Central Asia (excluding high income)","ECA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273.37545638743","1263.50956895983","1319.71718888359","1393.53711156658","1411.82499277534","1439.25137480015","1528.85376662251","1567.09156208988","1635.23912815358","1487.17953204626","1563.36900048342","1661.76229836958","1654.93963419622","1653.57423633587","1568.75991097493","1498.63300447764","1566.55022984757","1612.41876334919","1659.58107483012","1637.82755775906","1618.47165757782","1691.87333767956","1606.50953767956","","",
"Europe & Central Asia","ECS","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7800.88437660303","7732.10776717255","7743.67629152456","7989.52509325487","8001.64466375703","7992.57718548391","8100.32783283912","8136.75452436804","7981.61121122855","7287.10132286161","7578.77975608094","7666.91559970369","7614.75719142195","7520.50435623826","7204.50108446916","7268.92361513533","7285.55523172871","7471.4082164435","7538.47274509713","7470.56738685421","7027.36233693246","7540.22194891481","7416.65514891481","","",
"Ecuador","ECU","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.05623687","91.5784364083333","91.3574359466667","92.808435485","95.8484350233333","96.1246679719444","97.8938341","94.8242581975","92.574482295","93.5510063925","94.05863049","93.50616239","92.59069429","93.862615495","93.4865367","94.82405237","96.67666804","90.20404784","86.42712764","86.34112764","80.79912764","84.87832764","86.91682764","","",
"Egypt, Arab Rep.","EGY","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3304.55933406762","3275.48902430703","3313.75346146282","3383.43082530943","3368.33732146758","3355.38831083382","3310.82296367676","3327.98473095112","3206.50491748401","2976.54972961816","3063.85059256462","2969.3893505302","2937.52741638632","2878.12455492932","2769.98327813054","2814.26533635964","2822.29364514743","2883.01987425483","2788.28121589665","2658.6534926521","2419.92492042971","2574.15153872237","2495.83173872237","","",
"Eritrea","ERI","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1998","5.1161","5.0714","5.1896","5.2612","5.2331","5.0851","5.3017","5.2481","5.3116","5.3116","5.5948","5.6665","5.6959","5.75","5.7923","5.88","5.8819","5.9968","6.0544","6.0843","6.1698","6.157","","",
"Spain","ESP","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","352.374550231312","348.885824076221","367.3493586925","377.600869435529","393.144096435274","407.555882771539","397.50664432083","417.455681313386","382.436474906138","346.041596418412","330.670934402633","330.700745378608","325.841458410805","298.878278476551","294.997605431702","305.114656214321","296.417987427722","309.224481561534","301.814956820296","284.142556454402","245.977722598372","263.613426774305","259.904326774305","","",
"Estonia","EST","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6813088688632","15.7318626966545","15.1530328296009","17.6313322315546","17.6066521534889","19.461700519988","16.8989292021404","21.1358215546587","17.9868405136952","14.9750527048949","19.2776495749456","19.7515866047577","20.3490784230605","23.5636564713193","25.1801209868137","22.7939288415884","23.2885591667969","25.1034526680164","28.4033765361508","19.5844179386388","16.6727175778739","17.8187651654033","18.1034651654033","","",
"Ethiopia","ETH","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.190124","58.7812244","75.7326248","84.1311252000002","95.7681256","108.279926","123.3135264","141.8611268","156.1873272","170.0174276","184.656928","193.5248284","207.7454288","221.9399292","233.80360975892","244.08519031784","256.42437087676","265.76285143568","276.3228319946","287.5727319946","293.0266319946","287.8665319946","289.8667319946","","",
"European Union","EUU","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4152.02201656265","4134.49350673597","4150.69371210891","4250.94774670387","4218.25865010192","4187.85415498494","4179.53571928767","4195.7091837661","4043.67601323736","3750.14149475332","3859.86592659888","3757.092092257","3692.80615466054","3607.69936504046","3476.57915594896","3535.14586423324","3548.60855986707","3638.24580571762","3550.37489258819","3410.32678551579","3124.24570275182","3323.6424191644","3228.9346191644","","",
"Fragile and conflict affected situations","FCS","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1851.05209321201","1901.142998353","1888.97935621844","1996.34356927081","2028.56309233976","2091.145774687","2107.73948796937","2137.88140781369","2194.26322228019","2188.9471700793","2254.68373779322","2429.57085471219","2494.18335264465","2511.21756228901","2600.43942984997","2019.10977499849","2040.00650545979","2041.10174279488","2072.5940015294","2070.26433386873","1963.6757778758","1967.5057778758","1923.0189778758","","",
"Finland","FIN","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9812491666667","51.245888044","52.3381449233333","60.3603835123333","55.0595203353333","42.067830351","50.5233763673333","58.3051494213334","46.7766108049999","30.9534060899999","52.4120760879999","44.9852968136666","37.2106978333332","44.907491637","40.4569952986666","40.8359475","46.954393921","46.2805347266666","56.863925039","48.4660008333334","40.884149816","50.2996605970001","46.0717605970001","","",
"Fiji","FJI","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1656","3.3131","3.0051","3.2217","3.7178","3.4701","3.6129","3.4994","3.3074","2.2418","3.8902","3.2334","3.1974","3.3917","3.0961","3.1617","3.1594","3.3809","3.5031","3.692","3.6519","3.7011","3.8688","","",
"France","FRA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515.779150942398","506.980759788729","493.040581769415","490.117046235312","490.673601391256","489.376551375116","475.481406699003","471.194780343765","464.190245190279","460.38357333756","467.151735003732","448.201736120123","445.343496202284","441.981869914035","412.775228649802","421.087011372153","429.590223450805","443.854140692156","429.64285957196","423.032563585795","373.910178603699","410.378743812354","397.003643812354","","",
"Faroe Islands","FRO","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5289","-0.5289","-0.5289","-0.5289","-0.5289","-0.5289","-0.5289","-0.5285","-0.5286","-0.5267","-0.5268","-0.5245","-0.5245","-0.5233","-0.5232","-0.5225","-0.5218","-0.5222","-0.5215","-0.5199","-0.5207","-0.5201","-0.5193","","",
"Gabon","GAB","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-69.6458","-71.0998","-73.5606","-72.0032","-75.8012","-78.9916","-85.8635","-92.1675","-93.9012","-97.728","-100.4159","-96.3084","-97.1135","-94.3908","-93.2854","-93.2706","-91.4592","-89.2651","-90.7026","-88.8594","-89.0412","-89.9731","-89.0451","","",
"United Kingdom","GBR","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690.159843402154","696.592002769895","675.159723389983","684.323429996476","678.690537936239","669.327191608296","662.726603547751","648.624480259575","625.293378539068","571.555887770007","585.325985523103","541.187186532354","563.055013259765","550.507849802461","510.064578862801","495.205249158741","472.428608012903","460.987161604341","452.639481745645","435.369019624404","393.8696239997","413.815573176569","400.700873176569","","",
"Georgia","GEO","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3089","4.8084","4.9725","5.9148","6.46","7.0704","7.6231","8.5013","7.2711","8.0192","7.4613","8.5701","9.85","10.6893","11.7087","11.9537","12.1962","12.1578","12.0361","12.7666","12.4224","13.2525","13.8011","","",
"Ghana","GHA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1198","23.6808","24.9698","24.5869","24.4388","25.0129","26.9111","27.3804","28.9125","29.9276","31.1195","34.0844","36.7686","37.9083","37.1301","37.4187","37.0124","41.9649","46.3562","51.1838","53.54113","54.89296","56.10756","","",
"Gibraltar","GIB","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9316","45.102","45.556","46.0825","46.5541","47.0607","47.6436","48.1282","48.7731","49.4671","52.1003","53.0216","53.6038","54.0012","54.7359","55.8689","56.8896","57.8095","58.6462","59.3188","59.9328","60.5913","61.561","","",
"Gambia, The","GMB","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.451","2.4405","2.4613","2.5878","2.6496","2.6832","2.7488","2.777","2.8751","3.0978","3.1569","2.9625","2.9819","3.0625","3.1674","3.2697","3.1923","3.1236","3.0101","3.1107","3.1152","3.0294","3.1103","","",
"Guinea-Bissau","GNB","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4363","1.4223","1.4549","1.5129","1.5346","1.5766","1.6665","1.7562","1.8417","1.9465","2.0492","2.0614","2.1744","2.2659","2.1152","2.2391","2.2885","2.1828","2.2292","2.3041","2.3216","2.3601","2.4291","","",
"Equatorial Guinea","GNQ","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5636","22.0803","19.3182","20.4748","24.5343","24.1586","25.4884","26.6801","25.5354","22.8928","23.5378","23.4129","23.3792","22.5383","22.6145","22.8311","21.7231","20.3274","18.5664","17.9835","17.8904","17.1775","16.7299","","",
"Greece","GRC","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.27858432659","119.030929016006","119.36840314459","123.049720831461","123.197429467686","124.639278194584","121.252712094871","126.50996046349","121.291787449239","115.242566030263","108.123909636035","104.991136315113","100.209893925001","94.0112335757499","92.5876902170509","87.2244195666806","85.9756520548883","86.2963149803188","82.906201925996","76.6479245326873","66.2543148528736","67.41224866241","67.50074866241","","",
"Grenada","GRD","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9906","0.9919","0.9975","1.0047","1.0015","1.0072","-0.0464","-0.0365","-0.0276","-0.02","-0.0076","-0.035","-0.0316","-0.0033","-0.0153","-0.0076","0.0035","0.00440000000000002","0.00820000000000001","0.0286","0.000200000000000006","0.014","0.0153","","",
"Greenland","GRL","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.0733","-0.444420000000001","2.46756","4.04864","6.61112","9.6477","13.80152","18.44464","21.46276","26.35078","30.0107","30.60525","31.5804","33.21095","34.9085","38.2682","40.1415","39.7262","41.9301","43.1662","41.6548","44.5964","44.6646","","",
"Guam","GUM","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-139.678126","-139.781926","-140.020626","-139.865326","-140.022426","-140.358826","-140.637326","-140.377926","-140.351826","-140.336226","-140.177726","-140.120326","-133.689862","-135.231747","-134.949417","-138.279155","-139.144655","-139.06936","-135.432979","-131.820151","-132.437924","-135.167522","-134.240322","","",
"High income","HIC","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16533.1412537844","16408.1681364757","16352.8202408463","16625.289095551","16867.5920373171","16912.9402050156","16817.0121575768","17096.7228409534","16683.9147290843","15602.4234350838","16260.8240115435","16147.4141382658","15963.3879443664","16087.1682143412","15864.1572980637","16015.4088722469","15692.3991710221","15892.5657265696","16018.5433879717","15880.6270657801","14605.4480193993","15476.749316025","15432.276616025","","",
"Hong Kong SAR, China","HKG","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8201","2.918","4.143","5.693","6.7914","5.9331","7.0419","10.9827","11.1253","11.0093","11.0558","12.3981","13.082","12.6523","13.1429","13.9664","13.9864","12.8173","12.6892","14.0561","12.8956","14.0587","14.6705","","",
"Heavily indebted poor countries (HIPC)","HPC","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493.714429720049","530.005612534555","567.517805349061","616.054519163567","660.648532978072","710.532925792578","756.824057607084","809.06370042159","858.104900236096","944.564638955791","967.453552675485","1090.36186948518","1185.24681031487","1200.13155060457","1339.63249215318","861.697531771799","908.175555753564","950.269709145329","1001.06261728394","1051.41914760364","1070.02308060364","1098.45941260364","1126.38011260364","","",
"Croatia","HRV","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1149835087508","18.096730228788","18.5408866955446","20.8553379189415","21.1527862798042","20.8988399164336","21.5179634089235","24.3744386434528","22.9821045413733","21.0873431302321","20.5005986668042","21.483682459133","20.1412885884451","18.9230342056982","18.3752690562181","19.4195715408783","19.9748711741316","21.3140374222514","19.7567515972741","19.7856851894231","19.1994425257226","19.4449385591809","19.0666385591809","","",
"Haiti","HTI","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.80125","10.91355","11.22715","11.29945","11.24075","11.43045","11.58515","12.11195","12.22215","12.38485","13.04335","13.59275","13.59245","13.85925","14.16705","14.50865","14.80665","14.82845","15.08075","14.94115","14.64925","14.56695","14.66075","","",
"Hungary","HUN","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3172687462941","76.3864133489052","75.2730781218962","75.5871119253303","75.5660610735784","73.6294375995416","74.727020715494","71.714199380271","67.5741927046866","62.5629591923539","62.8167693655413","62.7186407877125","58.3395573651297","56.4338205996395","55.4843012695482","57.6610940578059","59.4730332640131","61.7910290392289","62.3530555881154","61.783822580548","58.6894096798909","59.8694372381975","57.0288372381975","","",
"IBRD only","IBD","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15759.7738514468","15322.2871257177","16203.0144918096","18201.2283229145","20022.0782002516","20230.1841796724","21780.2654927169","21587.8086394977","21991.8937746009","22014.9277361965","22850.5753786214","24574.297632197","25351.9884133895","26006.4633581457","26529.8642945146","27187.3220531391","26229.9229924128","26843.1687725092","27951.7145236916","28670.7699752234","28275.951749539","29785.628593699","30123.344693699","","",
"IDA & IBRD total","IBT","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17874.6802731575","17501.138970962","18393.2228319048","20494.3210893798","22389.0919504947","22694.3463918474","24294.5774012354","24184.2069316899","24680.6548520711","24778.2289420375","25708.9462889859","27724.1240294897","28589.2057619958","29297.8461509905","30023.8154772658","30120.930740002","29273.9655036805","29982.2021784417","31148.4667461462","31958.455918387","31599.5210828455","33197.5017732912","33556.7668732912","","",
"IDA total","IDA","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2114.90642171076","2178.85184524428","2190.20834009513","2293.09276646531","2367.01375024315","2464.16221217501","2514.31190851854","2596.39829219224","2688.76107747023","2763.30120584094","2858.37091036448","3149.82639729262","3237.21734860628","3291.38279284474","3493.95118275119","2933.60868686283","3044.04251126773","3139.0334059325","3196.75222245466","3287.68594316364","3323.5693333065","3411.87317959221","3433.42217959221","","",
"IDA blend","IDB","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200.31125843357","1224.69461229544","1183.48624087464","1222.22206287318","1244.70158447937","1260.27770483957","1250.57161481146","1258.99087977065","1285.24495083414","1270.97259598515","1337.29699848899","1388.56251260744","1376.78916105807","1411.26300400683","1448.99030129801","1453.69324309103","1487.70310051417","1513.16833878717","1531.92964717071","1567.89093756","1596.82133756","1630.63933756","1620.22843756","","",
"Indonesia","IDN","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1095.2533","539.3634","769.4525","601.6998","991.0353","1049.6713","1829.2552","1009.1139","941.5828","1351.5122","942.2023","1138.7175","1546.7184","1368.187","1769.3546","2472.8943","1410.4234","1445.8901","1778.849","2033.6297","1975.1912","2001.9298","2077.578","","",
"IDA only","IDX","Total greenhouse gas emissions including LULUCF (Mt CO2e)","EN.GHG.ALL.LU.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914.595163277192","954.157232948841","1006.72209922049","1070.87070359214","1122.31216576379","1203.88450733544","1263.74029370708","1337.40741242159","1403.5161266361","1492.32860985579","1521.07391187549","1761.26388468518","1860.42818754821","1880.1197888379","2044.96088145318","1479.9154437718","1556.33941075356","1625.86506714533","1664.82257528394","1719.79500560364","1726.7479957465","1781.23384203221","1813.19374203221","","",
